claim_id,policy_id,claim_date,amount,status
CLM0005416,POL001530,2025-08-10,38714.0,IN REVIEW
CLM0006261,POL000716,2026-03-21,993.86,IN REVIEW
CLM0002191,POL000166,2024-06-03,66082.92,OPEN
CLM0000331,POL002595,2024-11-13,10765.48,OPEN
CLM0000357,POL002499,2025-05-26,21603.5,IN REVIEW
CLM0008207,POL000513,2025-09-27,15324.85,DENIED
CLM0006968,POL000734,2025-09-15,41599.86,OPEN
CLM0001114,POL001127,2024-08-09,64321.87,DENIED
CLM0009581,POL002040,2025-11-19,50516.87,CLOSED
CLM0007194,POL003057,2025-05-14,29320.27,DENIED
CLM0000084,POL000957,2025-03-17,77412.02,OPEN
CLM0011991,POL000820,2026-02-26,40327.11,CLOSED
CLM0002400,POL004550,2026-04-17,43477.55,IN REVIEW
CLM0009308,POL002991,2025-02-12,48814.44,CLOSED
CLM0002776,POL004843,2026-01-08,50389.83,CLOSED
CLM0001951,POL002403,2025-03-10,27166.75,CLOSED
CLM0004963,POL002622,2025-03-08,47139.36,CLOSED
CLM0006370,POL000520,2025-11-19,43920.82,IN REVIEW
CLM0000746,POL001709,2025-07-28,34547.4,CLOSED
CLM0006424,POL000538,2025-09-30,39550.89,CLOSED
CLM0003560,POL001652,2026-04-10,70234.77,DENIED
CLM0008085,POL003087,2025-06-05,11795.61,DENIED
CLM0004626,POL001855,2024-10-13,6538.83,CLOSED
CLM0001728,POL000960,2025-04-01,14976.43,CLOSED
CLM0009281,POL001956,2026-03-16,17907.26,IN REVIEW
CLM0001797,POL987413,2025-12-17,73614.36,DENIED
CLM0006517,POL001816,2024-08-19,33742.12,DENIED
CLM0008660,POL928125,2025-01-29,70886.65,CLOSED
CLM0007023,POL004459,2025-04-01,30128.0,DENIED
CLM0008304,POL002427,2026-04-07,15855.64,OPEN
CLM0002915,POL000686,2025-11-18,29383.77,CLOSED
CLM0009961,POL003616,2025-02-05,70278.0,CLOSED
CLM0001397,POL000333,0000-00-00,6399.28,IN REVIEW
CLM0000329,POL003688,2025-04-15,7415.74,CLOSED
CLM0007497,POL004211,2024-09-26,63062.06,CLOSED
CLM0001803,POL002132,2026-01-02,49947.47,CLOSED
CLM0006699,POL935124,2024-11-10,50259.51,OPEN
CLM0006432,POL001326,2025-07-21,21785.35,denied
CLM0006288,POL000972,2025-07-17,53141.23,IN REVIEW
CLM0009041,POL003287,2025-11-24,37747.36,OPEN
CLM0003675,POL003572,2026-04-30,19486.68,OPEN
CLM0004339,POL002739,2026-01-20,47803.37,OPEN
CLM0006487,POL004417,2025-10-20,78270.91,IN REVIEW
CLM0004279,POL002413,2024-08-02,24876.78,DENIED
CLM0010431,POL003638,2025-11-02,9877.36,IN REVIEW
CLM0007569,POL001853,2026-07-11,8163.18,CLOSED
CLM0006557,POL001303,2026-02-08,6534.26,CLOSED
CLM0005519,POL001607,2025-11-13,77341.43,OPEN
CLM0009796,POL004530,2025-05-22,41545.5,DENIED
CLM0004337,POL000945,31/12/2025,36291.81,DENIED
CLM0011444,POL004493,2025-11-04,22327.68,IN REVIEW
CLM0002952,POL002850,2025-07-07,78407.39,CLOSED
CLM0007990,POL004814,2026-02-21,39362.2,CLOSED
CLM0005654,POL002537,2025-10-24,29748.32,DENIED
CLM0000618,POL003579,2024-12-22,66716.57,DENIED
CLM0002662,POL003422,N/A,56715.97,CLOSED
CLM0010622,POL000011,2025-05-18,31499.46,OPEN
CLM0007654,POL002000,2024-11-25,78125.14,OPEN
CLM0007072,POL001592,2025-10-28,16221.3,IN REVIEW
CLM0005958,POL003022,2025-09-27,69120.42,OPEN
CLM0010704,POL004966,2025-09-28,55596.69,OPEN
CLM0008844,POL001396,2025-07-03,11394.3,CLOSED
CLM0007841,POL004615,2025-11-30,70037.73,DENIED
CLM0004226,POL002703,2024-10-29,33564.31,CLOSED
CLM0000758,POL001088,2025-06-28,45603.72,DENIED
CLM0010350,POL001059,2026-06-04,27776.21,CLOSED
CLM0009292,POL001083,2025-02-10,16632.17,IN REVIEW
CLM0002110,POL003195,2026-04-27,17176.83,IN REVIEW
CLM0011651,POL001173,2026-03-02,62286.46,IN REVIEW
CLM0009057,POL004221,2026-07-20,18640.69,DENIED
CLM0002623,POL002065,2025-03-21,70214.81,  OPEN 
CLM0011243,POL002662,2025-01-02,49442.66,CLOSED
CLM0004163,POL004368,2024-08-25,73521.25,DENIED
CLM0009417,POL001294,2025-08-06,23480.91,DENIED
CLM0000387,POL004723,2025-10-27,14959.19,DENIED
CLM0007973,POL004168,2025-06-01,37191.93,CLOSED
CLM0001365,POL000934,2024-07-24,65127.63,IN REVIEW
CLM0009230,POL004221,2026-06-12,36957.97,CLOSED
CLM0005110,POL002041,2024-07-21,78960.12,DENIED
CLM0009659,POL003106,2024-12-03,25697.51,CLOSED
CLM0005362,POL003197,2025-01-31,67840.61,  IN REVIEW 
CLM0003286,POL000716,2026-02-18,63894.92,OPEN
CLM0008981,POL004543,2024-08-06,22283.31,closed
CLM0000798,POL000949,2024-11-05,58370.1,DENIED
CLM0009443,POL003494,2026-07-14,2992.52,DENIED
CLM0009812,POL003204,2025-09-30,48855.98,OPEN
CLM0010713,POL003294,2026-03-07,67010.62,DENIED
CLM0007373,POL004407,2025-04-09,21953.23,CLOSED
CLM0007586,POL001132,2024-11-20,32818.03,DENIED
CLM0009754,POL001999,2026-06-26,9333.82,OPEN
CLM0007703,POL001524,2026-13-45,36901.05,DENIED
CLM0002302,POL004392,2025-10-22,6901.02,IN REVIEW
CLM0001565,POL003830,2024-07-27,64186.6,CLOSED
CLM0011074,POL000690,2024-12-14,46397.87,IN REVIEW
CLM0006621,POL003907,2025-06-28,53547.88,OPEN
CLM0003595,POL000118,2025-09-12,11015.89,OPEN
CLM0007203,POL004625,2026-02-04,50785.3,OPEN
CLM0007855,POL002044,2025-07-28,20548.81,OPEN
CLM0007330,POL001050,2026-01-14,27774.69,DENIED
CLM0004268,POL001164,2025-06-03,58848.5,DENIED
CLM0001398,POL000752,2026-06-16,21244.49,CLOSED
CLM0001150,POL938199,31/12/2025,33585.34,IN REVIEW
CLM0002057,POL004326,2025-09-23,76087.8,OPEN
CLM0010875,POL001722,2025-04-19,47161.45,DENIED
CLM0007459,POL000263,2024-12-17,22092.94,DENIED
CLM0000811,POL001294,2026-05-15,70639.24,IN REVIEW
CLM0006666,POL002162,2024-10-31,58658.03,OPEN
CLM0001863,POL004266,2025-04-22,60810.87,IN REVIEW
CLM0009472,POL002535,2026-07-11,76477.67,OPEN
CLM0010282,POL003858,2026-03-14,43113.36,OPEN
CLM0003122,POL003188,2025-12-13,18591.26,OPEN
CLM0009316,POL004908,2024-12-22,21430.55,DENIED
CLM0002138,POL003940,2026-01-04,63285.87,OPEN
CLM0005208,POL003852,2026-05-19,52419.8,IN REVIEW
CLM0001994,POL002046,2025-10-31,68894.99,CLOSED
CLM0011568,POL003526,2025-02-03,68645.21,OPEN
CLM0000306,POL002922,2026-03-22,56155.44,OPEN
CLM0001656,POL001175,2026-04-07,23189.52,OPEN
CLM0011012,POL001379,2025-07-03,63722.57,CLOSED
CLM0001727,POL003333,2025-05-15,51004.31,DENIED
CLM0010555,POL003945,2024-09-05,19399.15,IN REVIEW
CLM0008072,POL000785,2024-09-07,46476.46,OPEN
CLM0007086,POL003705,2025-09-11,37726.48,IN REVIEW
CLM0010883,POL003561,2025-05-21,2950.9,CLOSED
CLM0010717,POL004269,2026-03-17,59430.95,OPEN
CLM0011691,POL003573,2026-04-17,33409.39,DENIED
CLM0002810,POL000797,N/A,57506.48,in review
CLM0000187,POL003445,2024-08-17,76050.76,IN REVIEW
CLM0004293,POL003960,2024-11-28,38693.56,IN REVIEW
CLM0006212,POL003997,2025-10-27,77327.78,CLOSED
CLM0010826,POL001454,2024-08-19,77637.13,  IN REVIEW 
CLM0002519,POL004808,2026-01-18,20495.63,CLOSED
CLM0003120,POL001724,2026-05-10,79077.12,CLOSED
CLM0000654,POL000557,2026-07-03,18826.33,DENIED
CLM0008995,POL003420,2024-10-11,40660.0,CLOSED
CLM0008095,POL002910,2024-06-12,79250.31,CLOSED
CLM0000690,POL002418,2025-01-23,57899.6,OPEN
CLM0011817,POL001442,2026-04-15,71660.08,OPEN
CLM0007637,POL000173,2025-11-27,12388.1,denied
CLM0003616,POL004296,2024-09-06,72009.62,CLOSED
CLM0007032,POL004933,2024-10-18,73054.95,DENIED
CLM0005396,POL003607,2025-01-01,49253.22,CLOSED
CLM0002125,POL001553,0000-00-00,32480.36,DENIED
CLM0011168,POL000057,2024-07-02,77716.41,CLOSED
CLM0007951,POL001652,2024-09-10,34085.06,closed
CLM0006414,POL000806,2025-09-14,55046.98,DENIED
CLM0009048,POL001822,2024-09-17,69701.46,OPEN
CLM0004415,POL002307,2026-06-18,3887.1,IN REVIEW
CLM0011805,POL002014,2024-07-31,56273.12,IN REVIEW
CLM0002762,POL003984,2024-07-27,3910.04,CLOSED
CLM0005000,POL003427,2026-01-13,48086.46,IN REVIEW
CLM0001723,POL001149,2024-07-04,50946.55,DENIED
CLM0000316,POL000636,2025-11-02,27275.73,DENIED
CLM0002857,POL002020,2025-12-30,52406.08,DENIED
CLM0010909,POL003562,2024-10-05,4897.63,IN REVIEW
CLM0007353,POL004190,2024-12-03,-3522.09,IN REVIEW
CLM0000730,POL003868,2025-04-26,4799.33,DENIED
CLM0001209,POL003147,2025-05-18,61033.86,OPEN
CLM0008119,POL003091,2026-01-18,49537.21,DENIED
CLM0007931,POL003889,2025-04-08,49537.07,OPEN
CLM0003878,POL000261,2025-12-28,77982.24,DENIED
CLM0006221,POL000510,2024-10-21,12125.21,CLOSED
CLM0010086,POL002085,2025-06-23,45562.48,DENIED
CLM0010589,POL004408,2025-04-26,33636.35,DENIED
CLM0005976,POL000345,2025-10-21,56585.87,OPEN
CLM0006868,POL004756,2026-06-13,57739.54,OPEN
CLM0002061,POL000751,2024-06-24,24864.5,DENIED
CLM0006132,POL002817,2025-01-12,53009.31,DENIED
CLM0001903,POL001573,2024-09-24,34379.79,IN REVIEW
CLM0000545,POL001122,2024-06-03,71640.86,DENIED
CLM0006724,POL003555,2026-04-25,69600.39,IN REVIEW
CLM0004393,POL000684,2025-01-29,73549.55,OPEN
CLM0000603,POL002583,2024-11-07,46565.16,OPEN
CLM0008483,POL001766,2026-01-18,39499.96,DENIED
CLM0000508,POL000836,2025-03-12,33847.23,  DENIED 
CLM0004683,POL004915,2025-05-23,6510.88,CLOSED
CLM0000293,POL004179,2025-07-26,8569.02,  OPEN 
CLM0011254,POL003640,2025-07-08,34429.81,CLOSED
CLM0003797,POL002774,2024-08-16,55777.69,OPEN
CLM0003711,POL002737,2025-11-05,2594.62,DENIED
CLM0005156,POL967286,2026-03-27,32763.11,OPEN
CLM0011987,POL002925,2025-08-19,67290.33,OPEN
CLM0008403,POL004951,2024-12-05,-65029.64,CLOSED
CLM0006372,POL000176,2024-10-29,50697.17,IN REVIEW
CLM0007885,POL003323,2025-12-23,55224.22,DENIED
CLM0007484,POL002265,2025-02-12,72014.55,OPEN
CLM0004179,POL000076,2025-01-26,34108.54,IN REVIEW
CLM0003114,POL002919,2025-04-01,68802.88,OPEN
CLM0004636,POL935704,2025-09-24,56648.45,DENIED
CLM0009897,POL001529,2025-04-09,11901.3,OPEN
CLM0009998,POL002619,2025-02-26,72454.76,in review
CLM0003739,POL000103,2025-09-14,44408.58,DENIED
CLM0011138,POL004492,2026-04-29,53627.75,CLOSED
CLM0000960,POL000113,2025-11-13,9256.4,IN REVIEW
CLM0004058,POL004524,2026-07-06,65098.53,DENIED
CLM0007490,POL002125,2025-06-30,59351.91,closed
CLM0008150,POL000780,2026-01-05,19910.04,CLOSED
CLM0009216,POL002642,2024-06-15,67763.84,OPEN
CLM0000579,POL001553,2024-09-06,8828.92,IN REVIEW
CLM0000470,POL000276,2024-11-23,13921.43,IN REVIEW
CLM0001288,POL000401,2025-01-05,40639.02,  CLOSED 
CLM0003134,POL003429,2025-12-24,59850.64,in review
CLM0003280,POL004974,2026-02-16,963.1,OPEN
CLM0007831,POL002605,2024-07-06,29918.56,DENIED
CLM0010976,POL000565,2024-07-18,3372.89,DENIED
CLM0006756,POL002674,2025-01-06,45322.86,OPEN
CLM0006434,POL003079,2025-09-30,1174.47,CLOSED
CLM0009002,POL000541,2026-03-31,6841.72,IN REVIEW
CLM0007881,POL003365,2024-09-17,75168.72,CLOSED
CLM0002696,POL004665,2024-10-18,9074.63,DENIED
CLM0007764,POL000977,2024-07-02,52035.33,CLOSED
CLM0011530,POL001255,2025-06-11,33813.57,IN REVIEW
CLM0002970,POL004988,2026-04-03,35638.57,CLOSED
CLM0003805,POL000130,2025-11-06,53153.3,DENIED
CLM0000857,POL004138,2024-07-09,5953.38,OPEN
CLM0008747,POL002891,2026-04-30,52052.37,CLOSED
CLM0011131,POL001330,2025-10-27,56537.07,CLOSED
CLM0008628,POL000267,2025-03-01,51149.06,OPEN
CLM0010980,POL002816,2024-10-27,15659.82,DENIED
CLM0006460,POL004288,2025-01-20,29599.3,OPEN
CLM0002160,POL000660,2026-04-01,70007.74,DENIED
CLM0011812,POL003251,2025-04-10,26776.61,OPEN
CLM0000238,POL003657,2025-08-14,53243.69,  CLOSED 
CLM0011885,POL004371,2026-02-15,77026.35,OPEN
CLM0010961,POL001452,2024-06-25,9999999.99,OPEN
CLM0002832,POL004679,2026-03-22,58566.19,DENIED
CLM0003390,POL000018,2024-08-23,533.86,IN REVIEW
CLM0006156,POL001352,2026-01-11,45508.25,DENIED
CLM0005385,POL000296,2025-02-27,71596.07,DENIED
CLM0001265,POL000738,2025-04-07,18326.67,CLOSED
CLM0002622,POL001364,2025-08-27,35562.17,closed
CLM0011277,POL001871,2025-12-22,61634.5,CLOSED
CLM0009504,POL004432,2025-07-04,43951.48,OPEN
CLM0005298,POL000083,2025-07-12,50859.99,IN REVIEW
CLM0011843,POL003906,2026-01-31,3889.29,IN REVIEW
CLM0005034,POL000286,2026-07-13,28272.23,OPEN
CLM0010038,POL004326,2025-04-17,-33126.06,OPEN
CLM0005638,POL000502,2026-01-14,66405.15,CLOSED
CLM0009198,POL003081,2025-09-06,68197.22,OPEN
CLM0001465,POL000068,2025-07-26,73203.73,DENIED
CLM0005762,POL004944,2025-12-03,11436.18,DENIED
CLM0011748,POL000745,2026-01-08,42646.95,IN REVIEW
CLM0002126,POL001793,2026-01-19,72108.24,OPEN
CLM0006139,POL004243,2024-11-12,76026.53,DENIED
CLM0007978,POL000006,2026-02-01,71167.27,IN REVIEW
CLM0005494,POL002369,2025-04-28,5219.29,OPEN
CLM0003303,POL002757,2025-04-11,54322.46,IN REVIEW
CLM0007293,POL004797,2025-10-27,46391.24,OPEN
CLM0008475,POL001833,2026-05-19,65047.72,IN REVIEW
CLM0008516,POL004299,2026-04-12,75096.03,DENIED
CLM0006718,POL003684,2024-12-21,41249.32,CLOSED
CLM0003817,POL003999,2025-02-12,42589.13,CLOSED
CLM0002365,POL002353,2025-08-14,34675.26,DENIED
CLM0000449,POL002739,2026-06-25,71040.48,OPEN
CLM0010844,POL001360,2025-02-28,38496.42,DENIED
CLM0007413,POL000721,2025-05-21,22950.32,IN REVIEW
CLM0004736,POL951072,2024-12-02,34658.13,DENIED
CLM0000623,POL001001,2025-07-05,73219.59,CLOSED
CLM0002048,POL000248,2024-08-21,-70463.62,IN REVIEW
CLM0007325,POL001827,2025-01-18,8632.93,open
CLM0008230,POL004574,2026-05-09,42196.04,DENIED
CLM0002817,POL004151,2024-10-21,72802.38,CLOSED
CLM0010284,POL004353,2026-05-28,7537.71,OPEN
CLM0002914,POL003146,2025-05-18,72868.64,CLOSED
CLM0003927,POL000128,2024-07-15,15907.02,IN REVIEW
CLM0011013,POL001782,2026-03-21,67157.14,open
CLM0006672,POL003863,2024-12-31,2707.59,CLOSED
CLM0008754,POL004135,2025-08-23,52057.35,IN REVIEW
CLM0002607,POL001688,2024-08-03,71563.98,OPEN
CLM0001854,POL002257,2025-03-17,57296.99,DENIED
CLM0010214,POL002624,2025-07-10,22941.59,CLOSED
CLM0010361,POL001268,2025-04-18,74636.84,IN REVIEW
CLM0003685,POL002939,2024-11-05,72618.25,CLOSED
CLM0006440,POL004441,2025-07-31,33475.55,OPEN
CLM0003620,POL000346,2025-11-27,32877.38,OPEN
CLM0004570,POL000877,2025-11-25,74201.99,CLOSED
CLM0005786,POL000114,2026-03-09,30127.56,CLOSED
CLM0010602,POL000158,,47334.79,OPEN
CLM0006624,POL000935,2026-01-26,32565.98,IN REVIEW
CLM0008151,POL003494,31/12/2025,73576.71,CLOSED
CLM0005823,POL003298,2025-11-03,11716.09,OPEN
CLM0011906,POL004553,2026-06-15,43661.77,IN REVIEW
CLM0000676,POL004034,2026-03-06,29420.37,OPEN
CLM0002003,POL003445,2026-05-22,255.84,CLOSED
CLM0004559,POL001645,2025-07-03,0,closed
CLM0011960,POL000185,2025-04-28,30899.31,CLOSED
CLM0011903,POL002458,2025-06-30,34889.02,DENIED
CLM0005545,POL001755,2024-06-11,36781.79,IN REVIEW
CLM0001080,POL003119,2024-10-22,45750.59,CLOSED
CLM0002396,POL003223,2024-11-11,1165.46,OPEN
CLM0009814,POL004293,2026-02-03,71253.67,DENIED
CLM0007947,POL002567,2025-05-20,8390.05,OPEN
CLM0009647,POL000950,2025-02-12,11283.38,OPEN
CLM0000095,POL003316,2025-05-21,68618.78,CLOSED
CLM0008330,POL002012,2024-06-17,47690.91,OPEN
CLM0002019,POL001240,2025-03-13,39784.05,OPEN
CLM0000507,POL001031,2024-11-01,36102.46,IN REVIEW
CLM0001668,POL002747,2026-07-20,61001.86,CLOSED
CLM0010950,POL003829,2024-07-17,40080.31,OPEN
CLM0010042,POL000823,2026-06-08,35742.07,OPEN
CLM0009212,POL001137,2025-03-13,37045.06,DENIED
CLM0007119,POL003556,2024-11-10,25491.22,OPEN
CLM0010760,POL000297,2025-08-10,17413.34,OPEN
CLM0010105,POL001641,2025-01-13,38968.87,IN REVIEW
CLM0009528,POL002649,2026-06-15,67593.09,CLOSED
CLM0005347,POL000793,2024-07-05,59390.65,DENIED
CLM0008614,POL000924,2026-04-18,77877.8,IN REVIEW
CLM0011877,POL003795,2024-08-20,20680.93,OPEN
CLM0004700,POL002201,2024-10-21,42173.56,OPEN
CLM0007389,POL000101,2025-03-13,39949.33,DENIED
CLM0006930,POL000126,2026-06-04,14303.17,IN REVIEW
CLM0005685,POL002452,2026-02-14,30463.65,CLOSED
CLM0002918,POL003640,2026-04-25,66498.79,IN REVIEW
CLM0007418,POL000884,2025-10-12,8173.68,OPEN
CLM0002282,POL000215,2025-09-14,58240.85,DENIED
CLM0010726,POL002316,2025-08-09,54687.78,CLOSED
CLM0004589,POL002302,2025-12-17,26136.07,OPEN
CLM0006123,POL003744,2026-05-01,61984.84,IN REVIEW
CLM0003231,POL000495,2025-10-28,62888.26,OPEN
CLM0006356,POL003319,2025-08-05,29088.4,CLOSED
CLM0005752,POL003214,2025-06-14,1996.28,OPEN
CLM0009359,POL004676,2025-04-09,22177.55,closed
CLM0009955,POL001697,2025-10-09,77574.04,DENIED
CLM0000081,POL000237,N/A,77333.22,CLOSED
CLM0003565,POL004909,2025-02-15,59254.81,CLOSED
CLM0011315,POL003813,2024-12-23,70486.5,CLOSED
CLM0004958,POL003411,2026-05-15,69483.79,DENIED
CLM0003575,POL000499,2025-07-09,23185.75,IN REVIEW
CLM0006933,POL003413,2025-11-28,6176.21,IN REVIEW
CLM0003414,POL003871,2025-06-29,1592.83,CLOSED
CLM0002352,POL001528,2025-02-06,26091.99,DENIED
CLM0004904,POL002154,2026-03-06,36398.16,OPEN
CLM0009006,POL000359,2025-05-18,55643.16,CLOSED
CLM0000311,POL000696,2025-09-02,36942.88,DENIED
CLM0000706,POL004234,2025-01-21,57828.34,OPEN
CLM0001679,POL003091,2024-09-22,30475.02,IN REVIEW
CLM0010559,POL001038,2025-11-18,51525.77,DENIED
CLM0002908,POL004800,2025-09-06,23094.31,CLOSED
CLM0003799,POL002674,2024-10-25,48615.81,CLOSED
CLM0006443,POL002118,2025-11-15,27579.76,CLOSED
CLM0008391,POL002141,2025-02-24,37200.72,OPEN
CLM0004291,POL000286,2024-06-02,45454.3,CLOSED
CLM0006207,POL004932,2025-10-16,29129.45,DENIED
CLM0003715,POL001565,2026-01-20,6431.02,OPEN
CLM0007600,POL001046,2025-03-08,21471.39,IN REVIEW
CLM0005309,POL000464,2024-10-26,57275.54,CLOSED
CLM0001327,POL003730,2026-05-06,47677.57,OPEN
CLM0003686,POL001553,2024-11-17,11462.38,CLOSED
CLM0008059,POL000824,2024-11-28,18616.12,OPEN
CLM0003173,POL002685,2025-03-14,4925.25,open
CLM0008732,POL000963,2025-02-09,56022.91,CLOSED
CLM0004749,POL004697,2026-07-10,64276.29,CLOSED
CLM0008296,POL001914,2024-12-10,75253.31,IN REVIEW
CLM0002598,POL003351,2024-10-19,38950.56,DENIED
CLM0009386,POL000579,2024-09-27,19436.85,CLOSED
CLM0010251,POL003542,2024-10-02,24178.72,OPEN
CLM0007244,POL004990,2024-06-17,3259.03,CLOSED
CLM0011310,POL001009,2025-05-21,5283.39,DENIED
CLM0002895,POL001893,2024-11-09,8806.7,CLOSED
CLM0005413,POL004800,2026-03-10,75060.76,OPEN
CLM0004132,POL004255,2026-05-09,3453.55,DENIED
CLM0000796,POL002316,2025-10-12,31802.67,IN REVIEW
CLM0011620,POL001079,2026-06-21,11970.09,DENIED
CLM0008729,POL002768,2024-12-29,28675.39,CLOSED
CLM0003075,POL000498,2024-12-28,19899.84,OPEN
CLM0010821,POL001407,2024-12-28,5870.9,IN REVIEW
CLM0008941,POL004888,2025-02-18,14948.03,DENIED
CLM0007508,POL004671,2025-06-16,8508.36,DENIED
CLM0005506,POL000859,2026-05-28,14866.49,IN REVIEW
CLM0004779,POL003785,2025-11-22,47991.62,OPEN
CLM0009367,POL001760,2025-11-02,23428.11,OPEN
CLM0005245,POL004808,2024-09-30,54605.05,IN REVIEW
CLM0000581,POL000052,2025-02-16,36021.29,DENIED
CLM0011273,POL002119,2025-03-17,24742.8,DENIED
CLM0011571,POL003054,2025-11-02,15696.08,IN REVIEW
CLM0004205,POL002736,2025-03-15,8771.69,OPEN
CLM0002971,POL004313,2026-06-11,69958.58,CLOSED
CLM0008486,POL003132,2024-09-04,57588.97,closed
CLM0001606,POL001966,2024-06-23,64296.68,denied
CLM0004417,POL001480,2026-07-16,19383.28,IN REVIEW
CLM0000444,POL004711,2026-01-13,67527.06,OPEN
CLM0009715,POL002328,2024-12-04,9038.76,IN REVIEW
CLM0005398,POL004115,2025-03-09,1629.88,IN REVIEW
CLM0008449,POL004662,2025-07-20,18179.03,DENIED
CLM0005189,POL000451,2025-02-04,37677.46,IN REVIEW
CLM0003872,POL002829,2025-07-25,9451.2,DENIED
CLM0000629,POL001868,2025-11-07,8107.27,DENIED
CLM0004671,POL001723,2025-06-03,-40870.92,OPEN
CLM0008677,POL004048,2025-07-25,70518.21,OPEN
CLM0001971,POL004790,2026-02-17,53072.17,OPEN
CLM0004648,POL002098,2024-10-22,31634.27,open
CLM0011676,POL003106,2026-05-17,59981.85,OPEN
CLM0004744,POL000074,2024-08-25,52750.95,DENIED
CLM0011237,POL001057,2026-01-22,31800.21,IN REVIEW
CLM0005169,POL003549,2025-09-19,40337.44,  CLOSED 
CLM0007865,POL001212,2024-11-08,27144.06,OPEN
CLM0007332,POL000559,2024-06-13,11034.68,IN REVIEW
CLM0008350,POL001813,2025-10-08,9999999.99,OPEN
CLM0008697,POL004387,2025-12-30,11619.02,DENIED
CLM0003815,POL002489,2025-10-14,12087.71,CLOSED
CLM0001798,POL004733,2024-11-11,65319.46,IN REVIEW
CLM0006920,POL002318,2025-10-01,54882.36,IN REVIEW
CLM0010023,POL000478,2026-02-10,73392.89,CLOSED
CLM0003055,POL003170,2024-09-10,44055.25,OPEN
CLM0004449,POL001491,2025-04-18,64439.93,IN REVIEW
CLM0002006,POL003643,2026-03-03,19150.97,DENIED
CLM0008235,POL000692,2025-03-24,73396.2,DENIED
CLM0003439,POL004991,2024-11-13,8628.56,OPEN
CLM0004526,POL003066,2026-06-10,48446.98,OPEN
CLM0007986,POL002954,2024-08-18,50362.72,CLOSED
CLM0010614,POL002799,2025-10-02,49788.15,CLOSED
CLM0006934,POL003568,2025-05-22,2505.43,IN REVIEW
CLM0006184,POL003504,2025-05-14,52120.65,IN REVIEW
CLM0004698,POL004905,2024-12-16,16776.49,DENIED
CLM0010461,POL003573,2025-05-20,66170.4,CLOSED
CLM0002296,POL004879,2025-12-10,6956.94,DENIED
CLM0007889,POL002398,2025-11-08,6852.77,DENIED
CLM0000788,POL000211,2026-03-22,15231.73,DENIED
CLM0001072,POL004093,2025-11-18,1860.75,OPEN
CLM0009046,POL003899,2026-04-20,3968.44,CLOSED
CLM0010646,POL002904,2025-09-05,65298.47,IN REVIEW
CLM0010549,POL001247,2025-12-14,78284.89,OPEN
CLM0010271,POL004162,2026-07-05,29955.69,  CLOSED 
CLM0009349,POL002358,2026-02-03,48309.65,OPEN
CLM0010289,POL002379,2025-01-09,61940.39,DENIED
CLM0010152,POL002015,2026-04-29,76084.32,IN REVIEW
CLM0008442,POL001579,2026-01-28,76683.93,DENIED
CLM0001834,POL004737,2025-02-28,17192.72,  IN REVIEW 
CLM0008817,POL001823,2024-09-11,61341.15,IN REVIEW
CLM0008769,POL003168,2025-09-18,17152.27,CLOSED
CLM0005020,POL001030,2026-06-18,19333.9,OPEN
CLM0008790,POL003717,2024-09-25,50415.54,CLOSED
CLM0004343,POL001274,2025-10-02,14793.84,OPEN
CLM0009447,POL000950,2025-05-28,8644.54,DENIED
CLM0005075,POL003102,2025-02-07,6899.31,CLOSED
CLM0007673,POL000946,2025-06-29,51031.54,IN REVIEW
CLM0009105,POL003313,2026-07-11,20778.45,IN REVIEW
CLM0005949,POL001078,2026-03-13,58744.55,CLOSED
CLM0010514,POL003348,2025-09-18,21422.16,IN REVIEW
CLM0004760,POL001592,2025-09-05,27492.15,DENIED
CLM0007687,POL003665,2026-03-03,28762.14,CLOSED
CLM0001349,POL000391,2024-11-01,0,OPEN
CLM0010333,POL000940,2026-03-24,63595.51,IN REVIEW
CLM0002131,POL002616,2026-03-20,14074.7,DENIED
CLM0000817,POL001969,2025-11-10,46404.02,IN REVIEW
CLM0007874,POL002140,2025-07-19,45651.68,IN REVIEW
CLM0007905,POL000189,2024-11-30,31701.6,CLOSED
CLM0000110,POL002849,2026-06-14,45160.75,OPEN
CLM0000429,POL003579,2025-09-13,47572.02,OPEN
CLM0010167,POL002081,2025-09-07,31929.8,CLOSED
CLM0005001,POL000858,2024-07-21,46222.26,DENIED
CLM0000586,POL001062,2025-08-08,7754.58,DENIED
