policy_id,broker_id,product,start_date,end_date,premium,status,extract_date
POL004567,BRK0047,Marine,2024-10-11,2025-10-11,14034.57,LAPSED,2026-08-15
POL002349,BRK0017,Cyber,2025-03-24,2026-03-24,23000.71,RENEWED,2026-08-15
POL003133,BRK0026,Marine,2026-02-22,2027-02-22,14249.23,RENEWED,2026-08-15
POL004957,BRK0028,Marine,2026-05-10,2027-05-10,23287.25,LAPSED,2026-08-15
POL002402,BRK0022,Commercial Auto,2025-03-03,,8938.64,LAPSED,2026-08-15
POL000305,BRK0007,General Liability,2025-05-09,2026-05-09,23546.57,LAPSED,2026-08-15
POL002386,BRK0024,General Liability,2025-04-13,2026-04-13,11852.5,ACTIVE,2026-08-15
POL000680,BRK0012,Property,2026-05-02,2027-05-02,22945.99,ACTIVE,2026-08-15
POL000405,BRK0025,General Liability,2025-01-14,2026-01-14,6953.32,CANCELLED,2026-08-15
POL000574,BRK0037,Cyber,2025-08-13,2026-08-13,16993.22,RENEWED,2026-08-15
POL000331,BRK0018,General Liability,2025-05-21,2026-05-21,14370.48,RENEWED,2026-08-15
POL003231,BRK0020,PROPERTY,2025-09-12,2026-09-12,20839.36,LAPSED,2026-08-15
POL004146,BRK0037,General Liability,2025-03-21,2026-03-21,24029.84,LAPSED,2026-08-15
POL003034,BRK0018,General Liability,2024-05-18,2025-05-18,9383.17,CANCELLED,2026-08-15
POL001935,BRK0042,Marine,2024-10-27,2025-10-27,22716.9,CANCELLED,2026-08-15
POL003848,BRK0046,Cyber,2025-11-30,2026-11-30,6123.43,RENEWED,2026-08-15
POL002205,BRK0015,Property,2025-02-26,2026-02-26,22577.44,CANCELLED,2026-08-15
POL001480,BRK0048,Cyber,2026-04-06,2027-04-06,19692.44,LAPSED,2026-08-15
POL004013,BRK0042,Property,2024-11-27,2025-11-27,15972.76,RENEWED,2026-08-15
POL002346,BRK0047,Cyber,2025-10-01,2026-10-01,8115.94,ACTIVE,2026-08-15
POL002180,BRK0036,Cyber,2025-08-16,2026-08-16,18942.35,ACTIVE,2026-08-15
POL001494,BRK0044,General Liability,2024-12-06,2025-12-06,18192.32,CANCELLED,2026-08-15
POL004237,BRK0014,Cyber,2025-12-26,2026-12-26,19517.52,LAPSED,2026-08-15
POL000619,BRK0047,General Liability,2026-04-25,2027-04-25,19259.85,CANCELLED,2026-08-15
POL000709,BRK0010,Marine,2025-11-07,2026-11-07,5293.83,CANCELLED,2026-08-15
POL003819,BRK0036,General Liability,2024-07-16,2025-07-16,15856.59,ACTIVE,2026-08-15
POL004674,BRK0011,Marine,2024-11-22,2025-11-22,23456.18,RENEWED,2026-08-15
POL004516,BRK0034,General Liability,2024-08-21,,18602.6,ACTIVE,2026-08-15
POL001042,BRK0036,Commercial Auto,2025-04-05,2026-04-05,23612.17,ACTIVE,2026-08-15
POL001916,BRK0001,Commercial Auto,2024-08-03,2025-08-03,19781.8,LAPSED,2026-08-15
POL000410,BRK0028,Commercial Auto,2024-02-13,2025-02-12,16795.67,RENEWED,2026-08-15
POL003774,BRK0035,Marine,2025-07-03,2026-07-03,6658.13,RENEWED,2026-08-15
POL001409,BRK0007,Commercial Auto,2024-12-24,2025-12-24,5499.03,CANCELLED,2026-08-15
POL004672,BRK0011,Cyber,2024-08-03,2025-08-03,4110.18,ACTIVE,2026-08-15
POL001586,BRK0035,Property,2026-06-07,2027-06-07,15835.08,ACTIVE,2026-08-15
POL000475,BRK0028,Cyber,2025-07-20,2026-07-20,5812.25,ACTIVE,2026-08-15
POL003635,BRK0036,Commercial Auto,2024-05-06,2025-05-06,5101.79,LAPSED,2026-08-15
POL000236,BRK0016,Commercial Auto,2024-11-27,2025-11-27,23873.85,CANCELLED,2026-08-15
POL004730,BRK0042,Commercial Auto,2024-08-01,2025-08-01,5395.94,LAPSED,2026-08-15
POL001169,BRK0017,  Property ,2024-10-27,2025-10-27,7968.09,ACTIVE,2026-08-15
POL004833,BRK0048,Property,2024-02-15,2025-02-14,17434.21,ACTIVE,2026-08-15
POL002736,BRK0044,Cyber,2024-12-11,2025-12-11,20254.14,ACTIVE,2026-08-15
POL001488,BRK0029,General Liability,0000-00-00,2025-07-19,22820.5,CANCELLED,2026-08-15
POL000387,BRK0002,Property,2024-03-01,2025-03-01,21238.78,CANCELLED,2026-08-15
POL000606,BRK0039,Cyber,2024-10-08,2025-10-08,20575.75,CANCELLED,2026-08-15
POL002440,BRK0002,Property,2024-02-07,2025-02-06,2109.96,LAPSED,2026-08-15
POL001948,BRK0027,Cyber,2024-01-19,2025-01-18,22016.74,RENEWED,2026-08-15
POL001988,BRK0027,Marine,2024-11-28,2025-11-28,5437.95,LAPSED,2026-08-15
POL002327,BRK0046,Commercial Auto,2024-10-24,2025-10-24,15252.02,ACTIVE,2026-08-15
POL004578,BRK0037,  General Liability ,2025-11-12,2026-11-12,11507.66,LAPSED,2026-08-15
POL002856,BRK0006,Marine,2024-01-21,2025-01-20,17157.43,LAPSED,2026-08-15
POL003460,BRK0041,Commercial Auto,2026-05-13,2027-05-13,21903.8,RENEWED,2026-08-15
POL003509,BRK0033,Marine,2026-03-12,2027-03-12,13663.13,RENEWED,2026-08-15
POL002033,BRK0018,Cyber,2024-06-01,2025-06-01,9472.16,LAPSED,2026-08-15
POL003605,BRK0026,Property,2025-03-31,2026-03-31,24996.5,CANCELLED,2026-08-15
POL004074,BRK0019,Cyber,2024-09-18,2025-09-18,3885.61,ACTIVE,2026-08-15
POL000438,BRK0046,Property,2026-06-02,2027-06-02,4832.19,ACTIVE,2026-08-15
POL000029,BRK0033,Cyber,2024-10-17,2025-10-17,16983.49,LAPSED,2026-08-15
POL003313,BRK0036,Cyber,2024-04-06,2025-04-06,10843.67,LAPSED,2026-08-15
POL001322,BRK0016,Commercial Auto,2025-10-23,2026-10-23,7021.37,ACTIVE,2026-08-15
POL004794,BRK0026,General Liability,2024-11-25,2025-11-25,6482.22,RENEWED,2026-08-15
POL003368,BRK0019,property,2025-11-04,2026-11-04,7582.17,ACTIVE,2026-08-15
POL004910,BRK0003,General Liability,2024-10-03,2025-10-03,17149.6,ACTIVE,2026-08-15
POL000427,BRK0007,Commercial Auto,2025-08-21,2026-08-21,9668.63,CANCELLED,2026-08-15
POL002075,BRK0011,Marine,2025-08-19,2026-08-19,15836.08,RENEWED,2026-08-15
POL002985,BRK0016,Property,2025-07-21,2026-07-21,15866.43,RENEWED,2026-08-15
POL000744,BRK0032,Property,,2025-01-19,7027.69,CANCELLED,2026-08-15
POL004959,BRK0005,Property,2026-01-23,2027-01-23,4562.94,LAPSED,2026-08-15
POL001650,BRK0049,Marine,2024-03-01,2025-03-01,24316.33,LAPSED,2026-08-15
POL000352,BRK0024,Property,2024-06-19,2025-06-19,3392.39,ACTIVE,2026-08-15
POL004549,BRK0017,General Liability,2025-01-04,2026-01-04,17680.18,RENEWED,2026-08-15
POL001281,BRK0048,Property,2024-01-26,2025-01-25,5070.6,LAPSED,2026-08-15
POL001323,BRK0007,General Liability,2025-06-28,2026-06-28,10101.75,ACTIVE,2026-08-15
POL002969,BRK0024,Cyber,2026-02-14,2027-02-14,3246.79,LAPSED,2026-08-15
POL002149,BRK0047,Property,0000-00-00,2026-09-11,21195.2,CANCELLED,2026-08-15
POL004388,BRK0044,General Liability,2025-10-05,2026-10-05,1442.78,RENEWED,2026-08-15
POL003411,BRK0009,Cyber,2024-06-23,2025-06-23,1000.35,ACTIVE,2026-08-15
POL001164,BRK0033,Cyber,2025-05-24,2026-05-24,22816.72,ACTIVE,2026-08-15
POL000647,BRK0042,Property,2024-07-30,2025-07-30,3883.69,LAPSED,2026-08-15
POL001016,BRK0031,Marine,2025-11-14,2026-11-14,24095.09,CANCELLED,2026-08-15
POL002712,BRK0010,Marine,2024-01-02,2025-01-01,2587.3,LAPSED,2026-08-15
POL002170,BRK0030,Property,2024-03-05,2025-03-05,23181.98,LAPSED,2026-08-15
POL004274,BRK0039,Marine,2025-02-20,2026-02-20,23010.68,ACTIVE,2026-08-15
POL002153,BRK0041,General Liability,2025-07-08,2026-07-08,21736.45,CANCELLED,2026-08-15
POL004548,BRK0043,Cyber,2026-01-03,2027-01-03,20621.34,LAPSED,2026-08-15
POL000310,BRK0002,Cyber,2025-02-09,2026-02-09,609.03,LAPSED,2026-08-15
POL003151,BRK0039,General Liability,2025-08-04,2026-08-04,4968.18,CANCELLED,2026-08-15
POL000417,BRK0020,Marine,2024-05-17,2025-05-17,15321.99,ACTIVE,2026-08-15
POL002217,BRK0008,  Property ,2024-06-28,2025-06-28,21555.41,CANCELLED,2026-08-15
POL002601,BRK0005,Marine,2026-06-08,2027-06-08,24262.81,RENEWED,2026-08-15
POL003176,BRK0047,Commercial Auto,2025-10-15,2026-10-15,16508.55,RENEWED,2026-08-15
POL002727,BRK0045,Marine,2024-12-25,2025-12-25,2376.42,RENEWED,2026-08-15
POL004338,BRK0024,General Liability,2024-02-04,2025-02-03,2774.45,CANCELLED,2026-08-15
POL003125,BRK0020,Property,2024-08-09,2025-08-09,15430.59,RENEWED,2026-08-15
POL004798,BRK0030,Cyber,2025-03-05,2026-03-05,20233.15,LAPSED,2026-08-15
POL002418,BRK0015,Property,2024-09-26,2025-09-26,18144.05,CANCELLED,2026-08-15
POL000053,BRK0035,Marine,2025-09-22,2026-09-22,8396.46,LAPSED,2026-08-15
POL004449,BRK0019,Commercial Auto,2024-06-18,2025-06-18,1519.33,CANCELLED,2026-08-15
POL002222,BRK0041,CYBER,2024-12-04,2025-12-04,14918.6,RENEWED,2026-08-15
POL002232,BRK0014,marine,2024-01-27,2025-01-26,4702.44,ACTIVE,2026-08-15
POL000927,BRK0022,Commercial Auto,2024-02-22,2025-02-21,10684.3,RENEWED,2026-08-15
POL001467,BRK0037,Cyber,N/A,2026-12-06,19970.05,RENEWED,2026-08-15
POL002623,BRK0024,Marine,2025-08-19,2026-08-19,19490.69,RENEWED,2026-08-15
POL000091,BRK0047,Property,2024-01-16,2025-01-15,12002.52,CANCELLED,2026-08-15
POL004131,BRK0040,Commercial Auto,31/12/2025,2027-01-11,8105.28,RENEWED,2026-08-15
POL000691,BRK0039,Commercial Auto,2025-12-04,2026-12-04,19271.41,CANCELLED,2026-08-15
POL000853,BRK0002,Marine,2024-09-30,2025-09-30,10062.37,ACTIVE,2026-08-15
POL003399,BRK0015,Commercial Auto,2025-07-10,2026-07-10,5292.13,RENEWED,2026-08-15
POL002463,BRK0024,  Marine ,2025-11-03,2026-11-03,9357.54,CANCELLED,2026-08-15
POL001210,BRK0016,Commercial Auto,2024-05-15,2025-05-15,19913.81,ACTIVE,2026-08-15
POL002450,BRK0032,Commercial Auto,2025-09-13,2026-09-13,5397.63,ACTIVE,2026-08-15
POL001619,BRK0038,Cyber,2025-06-02,2026-06-02,12483.16,CANCELLED,2026-08-15
POL004197,BRK0010,General Liability,2026-01-04,2027-01-04,4208.6,RENEWED,2026-08-15
POL004524,BRK0028,Marine,2025-07-19,2026-07-19,7198.82,RENEWED,2026-08-15
POL002274,BRK0021,Property,2026-02-25,2027-02-25,10916.21,LAPSED,2026-08-15
POL002973,BRK0033,Commercial Auto,31/12/2025,2025-08-18,13926.59,RENEWED,2026-08-15
POL004125,BRK0037,Commercial Auto,2025-10-12,2026-10-12,11984.35,LAPSED,2026-08-15
POL000345,BRK0009,Marine,2024-11-20,2025-11-20,17232.08,RENEWED,2026-08-15
POL001028,BRK0033,Cyber,2026-05-21,2027-05-21,12031.35,ACTIVE,2026-08-15
POL003463,BRK0009,Cyber,2024-10-07,2025-10-07,24655.9,RENEWED,2026-08-15
POL000189,BRK0044,General Liability,2026-04-09,2027-04-09,7613.88,CANCELLED,2026-08-15
POL000945,BRK0027,Marine,2025-02-27,2026-02-27,23621.64,RENEWED,2026-08-15
POL001592,BRK0039,Marine,2025-10-31,2026-10-31,12063.55,CANCELLED,2026-08-15
POL004242,BRK0008,Commercial Auto,2024-07-04,2025-07-04,17214.13,RENEWED,2026-08-15
POL004172,BRK0026,COMMERCIAL AUTO,2025-02-01,2026-02-01,18646.08,ACTIVE,2026-08-15
POL001011,BRK0009,Cyber,2025-08-09,2026-08-09,11393.3,LAPSED,2026-08-15
POL001239,BRK0036,Property,2024-07-11,2025-07-11,24428.25,ACTIVE,2026-08-15
POL004518,BRK0044,General Liability,2025-01-02,2026-01-02,7041.01,ACTIVE,2026-08-15
POL002368,BRK0003,Cyber,2025-03-14,2026-03-14,2264.21,CANCELLED,2026-08-15
POL004544,BRK0034,Property,2025-02-15,2026-02-15,3053.15,LAPSED,2026-08-15
POL004302,BRK0039,Cyber,2024-05-13,2025-05-13,1022.6,LAPSED,2026-08-15
POL004273,BRK0035,General Liability,2026-01-16,2027-01-16,15375.48,LAPSED,2026-08-15
POL000972,BRK0002,Commercial Auto,2025-05-29,2026-05-29,7603.36,CANCELLED,2026-08-15
POL003115,BRK0046,PROPERTY,2024-07-02,2025-07-02,4980.95,CANCELLED,2026-08-15
POL002337,BRK0029,Property,2026-01-04,2027-01-04,23569.14,CANCELLED,2026-08-15
POL004040,BRK0015,Commercial Auto,2024-06-04,2025-06-04,11504.65,LAPSED,2026-08-15
POL000692,BRK0037,General Liability,2024-01-24,2025-01-23,7520.9,CANCELLED,2026-08-15
POL000703,BRK0020,Cyber,2026-03-22,2027-03-22,6470.43,LAPSED,2026-08-15
POL002092,BRK0004,Commercial Auto,2024-03-05,2025-03-05,2338.89,LAPSED,2026-08-15
POL004124,BRK0034,General Liability,2025-06-18,2026-06-18,13391.24,LAPSED,2026-08-15
POL001207,BRK0019,Commercial Auto,2025-10-25,2026-10-25,17340.49,LAPSED,2026-08-15
POL004152,BRK0026,Cyber,2024-10-14,2025-10-14,7805.17,LAPSED,2026-08-15
POL002200,BRK0045,Cyber,,2027-03-08,13351.63,CANCELLED,2026-08-15
POL001083,BRK0030,General Liability,2026-01-12,2027-01-12,15343.36,CANCELLED,2026-08-15
POL001400,BRK0035,Marine,2026-05-29,2027-05-29,6872.47,RENEWED,2026-08-15
POL004690,BRK0043,Property,2024-11-14,2025-11-14,1306.96,CANCELLED,2026-08-15
POL002188,BRK0002,Commercial Auto,2025-11-10,2026-11-10,18505.59,LAPSED,2026-08-15
POL002372,BRK0002,Marine,2025-10-21,2026-10-21,12662.56,LAPSED,2026-08-15
POL003634,BRK0009,General Liability,2024-11-01,2025-11-01,15911.84,CANCELLED,2026-08-15
POL003043,BRK0001,Cyber,2024-07-25,2025-07-25,8340.0,RENEWED,2026-08-15
POL003340,BRK0023,Cyber,2025-11-08,2026-11-08,21389.3,RENEWED,2026-08-15
POL004772,BRK0031,Cyber,2026-01-30,2027-01-30,4615.78,LAPSED,2026-08-15
POL001001,BRK0027,Cyber,N/A,2025-10-11,22062.41,ACTIVE,2026-08-15
POL004042,BRK0050,Marine,2024-11-19,2025-11-19,19112.46,RENEWED,2026-08-15
POL001900,BRK0030,Cyber,2025-06-21,2026-06-21,18858.91,CANCELLED,2026-08-15
POL000590,BRK0042,Cyber,2024-10-18,2025-10-18,4968.98,CANCELLED,2026-08-15
POL001160,BRK0030,Property,2025-12-24,2026-12-24,7527.08,RENEWED,2026-08-15
POL004161,BRK0021,General Liability,2025-06-11,2026-06-11,14859.96,RENEWED,2026-08-15
POL000665,BRK0010,Property,2024-06-15,2025-06-15,18388.96,RENEWED,2026-08-15
POL003784,BRK0004,Marine,2026-03-22,2027-03-22,11739.9,LAPSED,2026-08-15
POL000113,BRK0048,Property,2025-08-24,2026-08-24,15583.48,CANCELLED,2026-08-15
POL002357,BRK0007,Marine,2024-03-26,2025-03-26,24663.87,ACTIVE,2026-08-15
POL000995,BRK0041,Marine,2026-04-20,2027-04-20,5462.25,RENEWED,2026-08-15
POL000890,BRK0044,Property,2026-01-14,2027-01-14,7609.73,CANCELLED,2026-08-15
POL001629,BRK0003,Cyber,2025-02-21,2026-02-21,4375.23,ACTIVE,2026-08-15
POL004600,BRK0011,General Liability,2024-03-15,2025-03-15,20770.31,CANCELLED,2026-08-15
POL004632,BRK0011,Cyber,2025-09-13,2026-09-13,16311.19,RENEWED,2026-08-15
POL003161,BRK0035,marine,2024-07-29,2025-07-29,17696.31,ACTIVE,2026-08-15
POL000246,BRK0005,Cyber,2025-12-18,2026-12-18,23377.5,ACTIVE,2026-08-15
POL003920,BRK0047,Commercial Auto,2024-07-05,2025-07-05,17313.31,LAPSED,2026-08-15
POL000949,BRK0048,General Liability,0000-00-00,2027-01-08,15454.83,LAPSED,2026-08-15
POL003318,BRK0029,Cyber,2025-03-21,2026-03-21,17350.77,RENEWED,2026-08-15
POL004755,BRK0049,Marine,2026-01-10,2027-01-10,15268.86,RENEWED,2026-08-15
POL002779,BRK0001,Marine,2024-05-19,2025-05-19,12216.75,ACTIVE,2026-08-15
POL001034,BRK0029,Marine,2025-03-12,2026-03-12,7188.98,ACTIVE,2026-08-15
POL004497,BRK0002,Property,2025-06-05,2026-06-05,18023.95,ACTIVE,2026-08-15
POL003440,BRK0009,Property,2024-11-08,2025-11-08,2804.41,LAPSED,2026-08-15
POL003650,BRK0041,Property,2025-11-23,2026-11-23,6290.19,LAPSED,2026-08-15
POL003016,BRK0033,Cyber,2026-05-17,2027-05-17,13364.4,LAPSED,2026-08-15
POL003393,BRK0018,Cyber,2024-09-04,2025-09-04,16946.65,CANCELLED,2026-08-15
POL003281,BRK0033,Marine,2025-10-30,2026-10-30,11343.34,ACTIVE,2026-08-15
POL000002,BRK0001,Marine,2025-01-23,2026-01-23,10863.68,RENEWED,2026-08-15
POL000150,BRK0037,Property,2025-04-05,2026-04-05,2015.91,ACTIVE,2026-08-15
POL004281,BRK0005,Commercial Auto,2026-04-17,2027-04-17,11187.16,RENEWED,2026-08-15
POL000382,BRK0016,General Liability,2025-11-03,2026-11-03,19219.22,LAPSED,2026-08-15
POL002832,BRK0037,Property,2026-04-29,2027-04-29,14928.34,RENEWED,2026-08-15
POL003649,BRK0030,Marine,0000-00-00,2026-04-13,9120.44,LAPSED,2026-08-15
POL000966,BRK0003,Marine,2024-03-10,2025-03-10,8776.67,RENEWED,2026-08-15
POL001639,BRK0014,Marine,2025-04-07,2026-04-07,7342.98,CANCELLED,2026-08-15
POL004045,BRK0045,marine,2024-08-11,2025-08-11,13311.42,ACTIVE,2026-08-15
POL001025,BRK0046,Commercial Auto,2026-06-18,2027-06-18,5146.21,RENEWED,2026-08-15
POL000317,BRK0004,General Liability,2025-09-26,2026-09-26,9906.63,RENEWED,2026-08-15
POL000531,BRK0047,General Liability,2026-06-18,2027-06-18,12049.63,RENEWED,2026-08-15
POL001886,BRK0044,Cyber,2024-01-25,2025-01-24,20102.47,RENEWED,2026-08-15
POL003770,BRK0028,Commercial Auto,2025-02-16,2026-02-16,5828.99,LAPSED,2026-08-15
POL004705,BRK0034,Marine,2024-03-26,2025-03-26,6123.92,CANCELLED,2026-08-15
POL002810,BRK0016,cyber,2026-04-13,2027-04-13,14827.15,LAPSED,2026-08-15
POL002679,BRK0008,Cyber,2025-05-22,2026-05-22,12112.04,ACTIVE,2026-08-15
POL003825,BRK0009,Commercial Auto,2026-06-18,2027-06-18,24609.21,CANCELLED,2026-08-15
POL003929,BRK0022,Property,2026-04-16,2027-04-16,17524.48,RENEWED,2026-08-15
POL000025,BRK0020,Cyber,2026-01-07,2027-01-07,7743.55,LAPSED,2026-08-15
POL001546,BRK0023,Commercial Auto,2025-07-28,2026-07-28,7649.66,CANCELLED,2026-08-15
POL003155,BRK0035,Commercial Auto,0000-00-00,2025-09-14,17904.24,ACTIVE,2026-08-15
POL003301,BRK0002,General Liability,2026-03-19,2027-03-19,7355.18,LAPSED,2026-08-15
POL003803,BRK0050,Commercial Auto,2025-05-06,2026-05-06,22718.35,ACTIVE,2026-08-15
POL002378,BRK0038,Commercial Auto,2024-07-07,2025-07-07,19587.91,LAPSED,2026-08-15
POL003604,BRK0046,Property,2025-02-11,2026-02-11,20764.65,LAPSED,2026-08-15
POL002420,BRK0003,  Property ,2026-04-14,2027-04-14,13460.55,RENEWED,2026-08-15
POL003180,BRK0035,cyber,2025-02-22,2026-02-22,2957.12,LAPSED,2026-08-15
POL002526,BRK0010,General Liability,2025-09-04,2026-09-04,17513.9,LAPSED,2026-08-15
POL004094,BRK0022,Commercial Auto,2024-06-25,2025-06-25,14095.72,ACTIVE,2026-08-15
POL003469,BRK0044,Commercial Auto,2024-01-21,2025-01-20,22227.05,LAPSED,2026-08-15
POL002908,BRK0021,Property,2025-01-19,2026-01-19,9122.3,LAPSED,2026-08-15
POL002017,BRK0021,General Liability,2024-10-12,2025-10-12,19656.51,LAPSED,2026-08-15
POL001195,BRK0026,Marine,2026-01-28,2027-01-28,4555.2,RENEWED,2026-08-15
POL003965,BRK0036,Commercial Auto,2026-03-21,2027-03-21,19088.06,CANCELLED,2026-08-15
POL003816,BRK0048,Cyber,2025-02-11,2026-02-11,20926.9,ACTIVE,2026-08-15
POL002384,BRK0011,Cyber,2024-03-30,2025-03-30,10183.41,LAPSED,2026-08-15
POL003221,BRK0048,Property,2024-05-19,2025-05-19,11904.09,ACTIVE,2026-08-15
POL004583,BRK0038,General Liability,2025-06-18,2026-06-18,17642.07,RENEWED,2026-08-15
POL004574,BRK0023,COMMERCIAL AUTO,2026-04-24,2027-04-24,19036.46,ACTIVE,2026-08-15
POL003062,BRK0002,marine,2026-04-15,2027-04-15,24160.24,ACTIVE,2026-08-15
POL000541,BRK0042,Cyber,2025-03-12,2026-03-12,9458.28,CANCELLED,2026-08-15
POL003647,BRK0017,Cyber,2025-02-05,2026-02-05,14969.62,LAPSED,2026-08-15
POL000173,BRK0041,Marine,2024-02-14,,8947.66,ACTIVE,2026-08-15
POL004195,BRK0026,General Liability,2024-05-07,2025-05-07,20627.24,CANCELLED,2026-08-15
POL000840,BRK0008,General Liability,2024-04-20,2025-04-20,1228.23,ACTIVE,2026-08-15
POL002444,BRK0047,Commercial Auto,2024-06-29,2025-06-29,21470.66,LAPSED,2026-08-15
POL003431,BRK0046,Property,2026-04-18,2027-04-18,17557.23,RENEWED,2026-08-15
POL001836,BRK0032,Commercial Auto,2025-11-26,2026-11-26,12103.14,RENEWED,2026-08-15
POL000969,BRK0035,Commercial Auto,2024-12-13,2025-12-13,16324.95,LAPSED,2026-08-15
POL000661,BRK0027,General Liability,2025-02-06,2026-02-06,17959.54,LAPSED,2026-08-15
POL000165,BRK0028,Commercial Auto,2026-04-30,2027-04-30,9064.83,ACTIVE,2026-08-15
POL002299,BRK0035,General Liability,2026-04-19,2027-04-19,11533.24,ACTIVE,2026-08-15
POL001941,BRK0009,General Liability,2025-04-05,2026-04-05,23972.6,LAPSED,2026-08-15
POL002479,BRK0013,Marine,2025-03-05,2026-03-05,6794.82,CANCELLED,2026-08-15
POL003690,BRK0032,Commercial Auto,2025-02-14,2026-02-14,17740.52,RENEWED,2026-08-15
POL004352,BRK0050,Cyber,2024-10-01,2025-10-01,13224.34,ACTIVE,2026-08-15
POL003254,BRK0049,Property,2024-07-28,2025-07-28,1062.05,LAPSED,2026-08-15
POL002202,BRK0002,General Liability,2024-08-05,2025-08-05,1128.32,RENEWED,2026-08-15
POL000532,BRK0015,Marine,2024-06-23,2025-06-23,5389.8,ACTIVE,2026-08-15
POL001472,BRK0021,Cyber,2025-06-19,2026-06-19,7609.82,LAPSED,2026-08-15
POL003990,BRK0009,Marine,2024-10-27,2025-10-27,3836.51,CANCELLED,2026-08-15
POL000339,BRK0044,  Property ,N/A,2026-10-18,18199.58,LAPSED,2026-08-15
POL003691,BRK0007,GENERAL LIABILITY,2024-01-08,2025-01-07,25911.61,CANCELLED,2026-08-15
POL002820,BRK0011,Commercial Auto,2024-10-11,2025-10-11,21740.62,ACTIVE,2026-08-15
POL002584,BRK0036,Cyber,2024-01-01,2024-12-31,1508.15,RENEWED,2026-08-15
POL002542,BRK0043,Cyber,2025-10-23,2026-10-23,5964.36,ACTIVE,2026-08-15
POL002168,BRK0040,Commercial Auto,2024-05-25,2025-05-25,11612.55,LAPSED,2026-08-15
POL002377,BRK0021,General Liability,2025-01-23,2026-01-23,11754.77,CANCELLED,2026-08-15
POL002118,BRK0005,Cyber,2026-01-20,2027-01-20,14480.15,CANCELLED,2026-08-15
POL004739,BRK0020,Commercial Auto,2024-07-02,2025-07-02,16131.9,CANCELLED,2026-08-15
POL004715,BRK0045,Commercial Auto,2024-01-08,2025-01-07,18919.5,ACTIVE,2026-08-15
POL003660,BRK0027,Commercial Auto,2026-01-29,2027-01-29,15137.75,RENEWED,2026-08-15
POL004581,BRK0041,Commercial Auto,2025-09-13,2026-09-13,506.34,ACTIVE,2026-08-15
POL002602,BRK0028,General Liability,2024-06-09,2025-06-09,8989.37,CANCELLED,2026-08-15
POL003729,BRK0035,  Marine ,2024-11-28,2025-11-28,24942.84,ACTIVE,2026-08-15
POL000603,BRK0021,Cyber,2024-08-26,2025-08-26,11248.61,LAPSED,2026-08-15
POL001360,BRK0025,Commercial Auto,2025-07-31,2026-07-31,16601.19,RENEWED,2026-08-15
POL001112,BRK0028,Marine,2024-12-22,2025-12-22,18489.8,CANCELLED,2026-08-15
POL002194,BRK0048,  Property ,2025-09-29,2026-09-29,5605.85,ACTIVE,2026-08-15
POL004070,BRK0044,GENERAL LIABILITY,2025-02-20,2026-02-20,17482.75,CANCELLED,2026-08-15
POL003039,BRK0015,Commercial Auto,2026-03-31,2027-03-31,3927.85,CANCELLED,2026-08-15
POL000992,BRK0030,General Liability,2024-05-07,2025-05-07,984.65,CANCELLED,2026-08-15
POL000087,BRK0035,Marine,2025-04-02,2026-04-02,11655.94,CANCELLED,2026-08-15
POL003061,BRK0037,Cyber,2024-06-07,2025-06-07,19179.24,LAPSED,2026-08-15
POL000415,BRK0026,General Liability,2024-02-09,2025-02-08,7080.32,CANCELLED,2026-08-15
POL004843,BRK0005,Property,2024-04-29,2025-04-29,5090.46,CANCELLED,2026-08-15
POL003385,BRK0028,Cyber,2024-09-02,2025-09-02,20837.56,LAPSED,2026-08-15
POL004091,BRK0020,Property,2025-01-06,2026-01-06,5715.7,CANCELLED,2026-08-15
POL002361,BRK0037,General Liability,2026-03-14,2027-03-14,11106.82,CANCELLED,2026-08-15
POL001227,BRK0030,Property,2024-10-28,2025-10-28,10816.39,LAPSED,2026-08-15
POL004390,BRK0039,Property,2024-02-21,2025-02-20,6571.42,RENEWED,2026-08-15
POL003810,BRK0031,Cyber,2026-02-22,2027-02-22,9449.64,ACTIVE,2026-08-15
POL000669,BRK0012,property,2024-02-20,2025-02-19,16841.42,CANCELLED,2026-08-15
POL001763,BRK0019,Cyber,2025-04-25,2026-04-25,726.95,ACTIVE,2026-08-15
POL004827,BRK0047,General Liability,2025-11-25,2026-11-25,16475.29,ACTIVE,2026-08-15
POL004221,BRK0038,Cyber,2024-05-25,2025-05-25,8141.27,LAPSED,2026-08-15
POL004334,BRK0013,Commercial Auto,2024-10-27,2025-10-27,12052.95,CANCELLED,2026-08-15
POL001257,BRK0018,MARINE,2024-04-27,2025-04-27,5730.02,ACTIVE,2026-08-15
POL000932,BRK0046,Marine,2025-09-08,2026-09-08,25260.77,ACTIVE,2026-08-15
